,image,date,worker,height,width,task,type,region,disease,crop,area,grow,risk,points
0,V006_77_0_00_04_01_13_0_c17_20201218_0205_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 918, 'ytl': 1473, 'xbr': 1877, 'ybr': 2733}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0206_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1014, 'ytl': 1532, 'xbr': 1996, 'ybr': 2848}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0207_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 948, 'ytl': 1722, 'xbr': 1743, 'ybr': 2720}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0208_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 980, 'ytl': 1564, 'xbr': 1761, 'ybr': 2548}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0209_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 782, 'ytl': 1444, 'xbr': 2163, 'ybr': 3071}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0210_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1028, 'ytl': 1509, 'xbr': 2116, 'ybr': 2390}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0211_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 964, 'ytl': 1454, 'xbr': 1942, 'ybr': 2349}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0212_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 820, 'ytl': 1298, 'xbr': 2041, 'ybr': 2717}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0213_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 827, 'ytl': 1398, 'xbr': 1980, 'ybr': 2691}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0214_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1020, 'ytl': 1063, 'xbr': 2205, 'ybr': 2495}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0215_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 885, 'ytl': 1251, 'xbr': 2342, 'ybr': 2621}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0216_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 838, 'ytl': 1563, 'xbr': 1933, 'ybr': 2553}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0217_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 978, 'ytl': 1369, 'xbr': 2208, 'ybr': 2365}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0218_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1306, 'ytl': 1264, 'xbr': 2304, 'ybr': 2326}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0219_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 563, 'ytl': 1516, 'xbr': 2016, 'ybr': 2654}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0220_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 891, 'ytl': 1579, 'xbr': 1940, 'ybr': 2843}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0221_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 881, 'ytl': 1342, 'xbr': 1929, 'ybr': 2440}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0222_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 892, 'ytl': 1058, 'xbr': 2019, 'ybr': 2377}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0223_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 846, 'ytl': 1368, 'xbr': 1793, 'ybr': 2510}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0224_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 852, 'ytl': 1127, 'xbr': 1971, 'ybr': 2652}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0225_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 936, 'ytl': 1486, 'xbr': 1883, 'ybr': 2379}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0226_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 968, 'ytl': 1317, 'xbr': 2139, 'ybr': 2417}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0227_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 969, 'ytl': 1280, 'xbr': 1935, 'ybr': 2407}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0228_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1021, 'ytl': 1165, 'xbr': 2285, 'ybr': 2326}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0229_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 905, 'ytl': 1067, 'xbr': 2151, 'ybr': 2500}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0230_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 656, 'ytl': 1261, 'xbr': 1927, 'ybr': 2442}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0231_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 553, 'ytl': 1444, 'xbr': 1970, 'ybr': 2579}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0232_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 881, 'ytl': 1302, 'xbr': 2122, 'ybr': 2461}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0233_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 723, 'ytl': 1490, 'xbr': 1803, 'ybr': 2371}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0234_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1497, 'ytl': 981, 'xbr': 2588, 'ybr': 2126}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0235_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1167, 'ytl': 925, 'xbr': 2320, 'ybr': 2168}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0236_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1304, 'ytl': 1072, 'xbr': 2181, 'ybr': 2133}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0237_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1257, 'ytl': 1013, 'xbr': 2226, 'ybr': 2366}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0238_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1585, 'ytl': 1271, 'xbr': 2347, 'ybr': 2285}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0239_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1505, 'ytl': 1111, 'xbr': 2391, 'ybr': 1892}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0240_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1459, 'ytl': 1051, 'xbr': 2356, 'ybr': 2115}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0241_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 629, 'ytl': 1296, 'xbr': 1901, 'ybr': 2690}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0242_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1145, 'ytl': 909, 'xbr': 2350, 'ybr': 2209}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0243_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1299, 'ytl': 979, 'xbr': 2607, 'ybr': 2095}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0244_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 619, 'ytl': 1562, 'xbr': 1617, 'ybr': 2344}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0245_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 834, 'ytl': 1637, 'xbr': 1914, 'ybr': 2499}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0246_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1538, 'ytl': 1127, 'xbr': 2578, 'ybr': 2164}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0247_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1544, 'ytl': 1209, 'xbr': 2340, 'ybr': 1971}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0248_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1546, 'ytl': 1246, 'xbr': 2274, 'ybr': 1983}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0249_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1597, 'ytl': 1148, 'xbr': 2428, 'ybr': 1919}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0250_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1277, 'ytl': 938, 'xbr': 2509, 'ybr': 2343}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0251_S01_1.jpg,2020/12/18,,3000,4000,77,0,,0,4,1,13,0,"[{'xtl': 1197, 'ytl': 1046, 'xbr': 2493, 'ybr': 2154}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0252_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 765, 'ytl': 1713, 'xbr': 1812, 'ybr': 2939}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0253_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 693, 'ytl': 1534, 'xbr': 1908, 'ybr': 2959}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0254_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 636, 'ytl': 1550, 'xbr': 1748, 'ybr': 2940}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0255_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 858, 'ytl': 1398, 'xbr': 2065, 'ybr': 3068}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0256_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 954, 'ytl': 1785, 'xbr': 1993, 'ybr': 2953}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0257_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 786, 'ytl': 1870, 'xbr': 1896, 'ybr': 3208}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0258_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 762, 'ytl': 1974, 'xbr': 1877, 'ybr': 3336}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0259_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 940, 'ytl': 1811, 'xbr': 1790, 'ybr': 2913}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0260_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1132, 'ytl': 1978, 'xbr': 1972, 'ybr': 3076}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0261_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1086, 'ytl': 1768, 'xbr': 1915, 'ybr': 2907}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0262_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 650, 'ytl': 1453, 'xbr': 2012, 'ybr': 3140}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0263_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 969, 'ytl': 1871, 'xbr': 1905, 'ybr': 2933}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0264_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 823, 'ytl': 1918, 'xbr': 1805, 'ybr': 3124}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0265_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 692, 'ytl': 1398, 'xbr': 2058, 'ybr': 3094}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0266_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 702, 'ytl': 1321, 'xbr': 2220, 'ybr': 3032}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0267_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1163, 'ytl': 1810, 'xbr': 1987, 'ybr': 2841}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0268_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 797, 'ytl': 1926, 'xbr': 1838, 'ybr': 3289}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0269_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 942, 'ytl': 2215, 'xbr': 1687, 'ybr': 3126}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0270_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 863, 'ytl': 1570, 'xbr': 1910, 'ybr': 2869}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0271_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 608, 'ytl': 1659, 'xbr': 1978, 'ybr': 3224}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0272_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 918, 'ytl': 1465, 'xbr': 1988, 'ybr': 2858}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0273_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 663, 'ytl': 1181, 'xbr': 1988, 'ybr': 2923}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0274_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 841, 'ytl': 1617, 'xbr': 1925, 'ybr': 2951}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0275_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 995, 'ytl': 1646, 'xbr': 2173, 'ybr': 3089}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0276_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 866, 'ytl': 1460, 'xbr': 2078, 'ybr': 3055}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0277_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 904, 'ytl': 1962, 'xbr': 1820, 'ybr': 2987}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0278_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1006, 'ytl': 1882, 'xbr': 1979, 'ybr': 3109}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0279_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 654, 'ytl': 1492, 'xbr': 2192, 'ybr': 3204}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0280_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 796, 'ytl': 1602, 'xbr': 2047, 'ybr': 3107}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0281_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 909, 'ytl': 1738, 'xbr': 1731, 'ybr': 2697}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0282_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1013, 'ytl': 1773, 'xbr': 1808, 'ybr': 2779}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0283_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 564, 'ytl': 1737, 'xbr': 1667, 'ybr': 3067}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0284_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 860, 'ytl': 1692, 'xbr': 1999, 'ybr': 3030}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0285_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 869, 'ytl': 1897, 'xbr': 1748, 'ybr': 3083}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0286_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 720, 'ytl': 1729, 'xbr': 1859, 'ybr': 3191}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0287_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 804, 'ytl': 1737, 'xbr': 1771, 'ybr': 2911}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0288_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 804, 'ytl': 1741, 'xbr': 1763, 'ybr': 2783}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0289_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 960, 'ytl': 1605, 'xbr': 2148, 'ybr': 2851}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0290_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 689, 'ytl': 1773, 'xbr': 1856, 'ybr': 3035}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0291_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 664, 'ytl': 1389, 'xbr': 1935, 'ybr': 2971}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0292_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 901, 'ytl': 1417, 'xbr': 2063, 'ybr': 2815}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0293_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 888, 'ytl': 1545, 'xbr': 1819, 'ybr': 2947}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0294_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1005, 'ytl': 1881, 'xbr': 1659, 'ybr': 2819}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0295_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 908, 'ytl': 1845, 'xbr': 2023, 'ybr': 3003}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0296_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 824, 'ytl': 1564, 'xbr': 2180, 'ybr': 3150}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0297_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 885, 'ytl': 1585, 'xbr': 1880, 'ybr': 2871}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0298_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 689, 'ytl': 1273, 'xbr': 1960, 'ybr': 2907}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0299_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 812, 'ytl': 1561, 'xbr': 1939, 'ybr': 3019}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0300_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 764, 'ytl': 1677, 'xbr': 1907, 'ybr': 3019}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0301_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1100, 'ytl': 1838, 'xbr': 1950, 'ybr': 2840}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0302_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 904, 'ytl': 1673, 'xbr': 1839, 'ybr': 2779}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0303_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1001, 'ytl': 1962, 'xbr': 1896, 'ybr': 3016}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0304_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 881, 'ytl': 1501, 'xbr': 2121, 'ybr': 2938}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0305_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 968, 'ytl': 1420, 'xbr': 1983, 'ybr': 2770}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0306_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1023, 'ytl': 1775, 'xbr': 1760, 'ybr': 2664}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0307_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 879, 'ytl': 1471, 'xbr': 2076, 'ybr': 2997}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0308_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 851, 'ytl': 1966, 'xbr': 1825, 'ybr': 2948}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0309_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 975, 'ytl': 1827, 'xbr': 1888, 'ybr': 2692}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0310_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 983, 'ytl': 1659, 'xbr': 1828, 'ybr': 2632}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0311_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 674, 'ytl': 1378, 'xbr': 2001, 'ybr': 2955}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0312_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 935, 'ytl': 1608, 'xbr': 2028, 'ybr': 2986}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0313_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1043, 'ytl': 1835, 'xbr': 1892, 'ybr': 2860}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0314_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 899, 'ytl': 1727, 'xbr': 1968, 'ybr': 3197}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0315_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 899, 'ytl': 1783, 'xbr': 1856, 'ybr': 2920}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0316_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 803, 'ytl': 1879, 'xbr': 1709, 'ybr': 3001}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0317_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1027, 'ytl': 1787, 'xbr': 1984, 'ybr': 2876}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0318_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 787, 'ytl': 1470, 'xbr': 2136, 'ybr': 3036}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0319_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 979, 'ytl': 1928, 'xbr': 1920, 'ybr': 2985}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0320_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 915, 'ytl': 1442, 'xbr': 2208, 'ybr': 2967}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0321_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 947, 'ytl': 1931, 'xbr': 1856, 'ybr': 3065}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0322_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 944, 'ytl': 1518, 'xbr': 2245, 'ybr': 3076}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0323_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 1067, 'ytl': 1667, 'xbr': 2052, 'ybr': 2936}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0324_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 825, 'ytl': 1685, 'xbr': 2041, 'ybr': 2761}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0325_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 852, 'ytl': 1916, 'xbr': 1759, 'ybr': 3005}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0326_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 870, 'ytl': 1681, 'xbr': 1940, 'ybr': 3144}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0327_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 503, 'ytl': 1367, 'xbr': 1873, 'ybr': 2929}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0328_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 879, 'ytl': 1615, 'xbr': 2021, 'ybr': 2912}]"
0,V006_77_0_00_04_01_13_0_c17_20201218_0329_S01_1.jpg,2020/12/18,,4000,3000,77,0,,0,4,1,13,0,"[{'xtl': 883, 'ytl': 1863, 'xbr': 1857, 'ybr': 3045}]"
