,image,date,worker,height,width,task,type,region,disease,crop,area,grow,risk,points
0,V006_77_1_09_05_03_12_2_0177e_20201022_10.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 340, 'ytl': 736, 'xbr': 2256, 'ybr': 1892}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_12.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1116, 'ytl': 1212, 'xbr': 3024, 'ybr': 2352}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_13.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 484, 'ytl': 432, 'xbr': 3021, 'ybr': 3018}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_15.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 694, 'ytl': 307, 'xbr': 2712, 'ybr': 2849}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_16.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 533, 'ytl': 59, 'xbr': 2417, 'ybr': 1121}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_17.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1324, 'ytl': 1600, 'xbr': 2662, 'ybr': 3014}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_19.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1221, 'ytl': 1026, 'xbr': 3024, 'ybr': 3023}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_20.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 378, 'ytl': 635, 'xbr': 2656, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_21.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 764, 'ytl': 496, 'xbr': 2449, 'ybr': 1980}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_22.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1050, 'ytl': 694, 'xbr': 3014, 'ybr': 2788}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_23.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 398, 'ytl': 531, 'xbr': 3024, 'ybr': 2239}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_24.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 750, 'ytl': 357, 'xbr': 3024, 'ybr': 2918}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_29.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1582, 'ytl': 178, 'xbr': 3013, 'ybr': 1827}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_30.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 105, 'ytl': 111, 'xbr': 3021, 'ybr': 2668}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_31.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 69, 'ytl': 193, 'xbr': 3024, 'ybr': 2758}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_32.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 662, 'ytl': 23, 'xbr': 2710, 'ybr': 2412}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_33.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 445, 'ytl': 0, 'xbr': 2564, 'ybr': 2504}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_34.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 484, 'ytl': 800, 'xbr': 2904, 'ybr': 2824}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_35.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 10, 'ytl': 78, 'xbr': 2260, 'ybr': 2914}]"
0,V006_77_1_09_05_03_12_2_0177e_20201022_36.jpeg,2020/10/22,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 282, 'ytl': 0, 'xbr': 2752, 'ybr': 3014}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_4.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 790, 'ytl': 586, 'xbr': 3024, 'ybr': 2315}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_5.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 30, 'ytl': 27, 'xbr': 2576, 'ybr': 2786}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_6.jpeg,2020/10/23,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 12, 'ytl': 0, 'xbr': 3024, 'ybr': 2511}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_9.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 122, 'ytl': 348, 'xbr': 2793, 'ybr': 2285}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_10.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 641, 'ytl': 25, 'xbr': 2358, 'ybr': 2785}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_11.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 30, 'ytl': 8, 'xbr': 2556, 'ybr': 2162}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_12.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 66, 'ytl': 10, 'xbr': 3021, 'ybr': 2929}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_16.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 12, 'ytl': 6, 'xbr': 3016, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_22.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 702, 'ytl': 749, 'xbr': 2162, 'ybr': 2608}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_32.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 870, 'ytl': 979, 'xbr': 3018, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_34.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 605, 'ytl': 670, 'xbr': 2869, 'ybr': 2895}]"
0,V006_77_1_09_05_03_12_2_0177e_20201023_38.jpeg,2020/10/23,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 14, 'ytl': 713, 'xbr': 3024, 'ybr': 2721}]"
0,V006_77_1_09_05_03_12_2_0177e_20201030_1.jpeg,2020/10/30,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 23, 'ytl': 193, 'xbr': 3018, 'ybr': 2665}]"
0,V006_77_1_09_05_03_12_2_0177e_20201106_16.jpeg,2020/11/06,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 134, 'ytl': 0, 'xbr': 2624, 'ybr': 3010}]"
0,V006_77_1_09_05_03_12_2_0177e_20201106_17.jpeg,2020/11/06,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1241, 'ytl': 22, 'xbr': 3011, 'ybr': 2319}]"
0,V006_77_1_09_05_03_12_2_0177e_20201113_17.jpeg,2020/11/13,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 109, 'ytl': 0, 'xbr': 3024, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0177e_20201119_5.jpeg,2020/11/19,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 0, 'ytl': 4, 'xbr': 2840, 'ybr': 2484}]"
0,V006_77_1_09_05_03_12_2_0177e_20201119_12.jpeg,2020/11/19,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 64, 'ytl': 267, 'xbr': 2154, 'ybr': 1957}]"
0,V006_77_1_09_05_03_12_2_0177e_20201119_14.jpeg,2020/11/19,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 1284, 'ytl': 117, 'xbr': 3024, 'ybr': 2047}]"
0,V006_77_1_09_05_03_12_2_0177e_20201119_29.jpeg,2020/11/19,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 1100, 'ytl': 0, 'xbr': 2944, 'ybr': 2435}]"
0,V006_77_1_09_05_03_12_2_0177e_20201120_5.jpeg,2020/11/20,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 0, 'ytl': 940, 'xbr': 2276, 'ybr': 3020}]"
0,V006_77_1_09_05_03_12_2_0177e_20201120_15.jpeg,2020/11/20,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 288, 'ytl': 220, 'xbr': 3020, 'ybr': 2064}]"
0,V006_77_1_09_05_03_12_2_0177e_20201120_17.jpeg,2020/11/20,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 604, 'ytl': 8, 'xbr': 2484, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0177e_20201120_18.jpeg,2020/11/20,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 280, 'ytl': 4, 'xbr': 2548, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0177e_20201127_7.jpeg,2020/11/27,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 832, 'ytl': 688, 'xbr': 1856, 'ybr': 2516}]"
0,V006_77_1_09_05_03_12_2_0177e_20201127_14.jpeg,2020/11/27,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 235, 'ytl': 0, 'xbr': 3024, 'ybr': 2744}]"
0,V006_77_1_09_05_03_12_2_0177e_20201127_25.jpeg,2020/11/27,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 224, 'ytl': 620, 'xbr': 2144, 'ybr': 2820}]"
0,V006_77_1_09_05_03_12_2_0177e_20201127_27.jpeg,2020/11/27,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 532, 'ytl': 836, 'xbr': 2472, 'ybr': 2216}]"
0,V006_77_1_09_05_03_12_2_0177e_20201211_8.jpeg,2020/12/11,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 1140, 'ytl': 552, 'xbr': 2852, 'ybr': 2616}]"
0,V006_77_1_09_05_03_12_2_0177e_20201211_33.jpeg,2020/12/11,,3024,3024,77,1,18,10,5,3,12,2,"[{'xtl': 1316, 'ytl': 32, 'xbr': 2700, 'ybr': 2640}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_10.jpg,2020/10/14,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1641, 'ytl': 788, 'xbr': 2319, 'ybr': 1579}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_50.jpg,2020/10/14,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1220, 'ytl': 540, 'xbr': 2151, 'ybr': 2005}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_53.jpg,2020/10/14,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1744, 'ytl': 1327, 'xbr': 3024, 'ybr': 2464}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_63.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 274, 'ytl': 370, 'xbr': 1377, 'ybr': 1401}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_81.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 0, 'ytl': 412, 'xbr': 1360, 'ybr': 1363}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_94.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 613, 'ytl': 344, 'xbr': 1020, 'ybr': 762}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_95.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 504, 'ytl': 524, 'xbr': 932, 'ybr': 976}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_98.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 5, 'ytl': 83, 'xbr': 1440, 'ybr': 897}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_99.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 29, 'ytl': 420, 'xbr': 743, 'ybr': 976}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_100.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 47, 'ytl': 136, 'xbr': 765, 'ybr': 690}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_112.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 430, 'ytl': 749, 'xbr': 1197, 'ybr': 1047}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_113.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 0, 'ytl': 277, 'xbr': 1373, 'ybr': 1086}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_114.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 788, 'ytl': 481, 'xbr': 1234, 'ybr': 841}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_116.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 427, 'ytl': 418, 'xbr': 922, 'ybr': 918}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_128.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 0, 'ytl': 277, 'xbr': 1440, 'ybr': 1265}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_129.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 216, 'ytl': 108, 'xbr': 1285, 'ybr': 1265}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_130.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 336, 'ytl': 67, 'xbr': 1297, 'ybr': 1385}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_131.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 826, 'ytl': 351, 'xbr': 1272, 'ybr': 711}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_132.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 201, 'ytl': 0, 'xbr': 1014, 'ybr': 1440}]"
0,V006_77_1_09_05_03_12_2_0517e_20201014_133.jpg,2020/10/14,,1440,1440,77,1,18,9,5,3,12,2,"[{'xtl': 24, 'ytl': 145, 'xbr': 1333, 'ybr': 1018}]"
0,V006_77_1_09_05_03_12_2_0517e_20201021_5.jpg,2020/10/21,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 826, 'ytl': 36, 'xbr': 3024, 'ybr': 2388}]"
0,V006_77_1_09_05_03_12_2_0517e_20201021_11.jpg,2020/10/21,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 96, 'ytl': 0, 'xbr': 2739, 'ybr': 2975}]"
0,V006_77_1_09_05_03_12_2_0517e_20201021_12.jpg,2020/10/21,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 667, 'ytl': 0, 'xbr': 2944, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0517e_20201021_23.jpg,2020/10/21,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 562, 'ytl': 1560, 'xbr': 2302, 'ybr': 2320}]"
0,V006_77_1_09_05_03_12_2_0517e_20201021_27.jpg,2020/10/21,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 1503, 'ytl': 871, 'xbr': 2940, 'ybr': 1539}]"
0,V006_77_1_09_05_03_12_2_0517e_20201021_33.jpg,2020/10/21,,3024,3024,77,1,18,9,5,3,12,2,"[{'xtl': 339, 'ytl': 704, 'xbr': 2430, 'ybr': 2937}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_1.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 2128, 'ytl': 1012, 'xbr': 3864, 'ybr': 2524}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_4.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 318, 'ytl': 925, 'xbr': 2742, 'ybr': 2652}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_10.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 597, 'ytl': 706, 'xbr': 3746, 'ybr': 2422}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_12.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 2436, 'ytl': 1476, 'xbr': 3478, 'ybr': 2443}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_14.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 296, 'ytl': 470, 'xbr': 3602, 'ybr': 2412}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_16.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1387, 'ytl': 94, 'xbr': 2907, 'ybr': 1827}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_17.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 380, 'ytl': 989, 'xbr': 2581, 'ybr': 2674}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_20.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 885, 'ytl': 992, 'xbr': 3048, 'ybr': 2076}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_21.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1039, 'ytl': 0, 'xbr': 4032, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_24.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1471, 'ytl': 1787, 'xbr': 1878, 'ybr': 2375}]"
0,V006_77_1_09_05_03_12_2_0517e_20201026_30.jpeg,2020/10/26,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1353, 'ytl': 694, 'xbr': 3347, 'ybr': 2574}]"
0,V006_77_1_09_05_03_12_2_0517e_20201027_3.jpeg,2020/10/27,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 2712, 'ytl': 1443, 'xbr': 3280, 'ybr': 2150}]"
0,V006_77_1_09_05_03_12_2_0517e_20201027_7.jpeg,2020/10/27,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1034, 'ytl': 0, 'xbr': 3731, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0517e_20201027_8.jpeg,2020/10/27,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 718, 'ytl': 1069, 'xbr': 2424, 'ybr': 2191}]"
0,V006_77_1_09_05_03_12_2_0517e_20201027_9.jpeg,2020/10/27,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 313, 'ytl': 1205, 'xbr': 2216, 'ybr': 1908}]"
0,V006_77_1_09_05_03_12_2_0517e_20201027_10.jpeg,2020/10/27,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 100, 'ytl': 0, 'xbr': 3833, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0517e_20201027_12.jpeg,2020/10/27,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 200, 'ytl': 408, 'xbr': 3776, 'ybr': 2792}]"
0,V006_77_1_09_05_03_12_2_0517e_20201027_17.jpeg,2020/10/27,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 734, 'ytl': 1403, 'xbr': 1801, 'ybr': 2203}]"
0,V006_77_1_09_05_03_12_2_0517e_20201027_19.jpeg,2020/10/27,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1779, 'ytl': 668, 'xbr': 3039, 'ybr': 2204}]"
0,V006_77_1_09_05_03_12_2_0517e_20201027_22.jpeg,2020/10/27,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1820, 'ytl': 276, 'xbr': 2595, 'ybr': 1335}]"
0,V006_77_1_09_05_03_12_2_0517e_20201029_7.jpeg,2020/10/29,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 959, 'ytl': 1676, 'xbr': 1768, 'ybr': 2613}]"
0,V006_77_1_09_05_03_12_2_0517e_20201030_6.jpeg,2020/10/30,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1308, 'ytl': 348, 'xbr': 2939, 'ybr': 2024}]"
0,V006_77_1_09_05_03_12_2_0517e_20201030_7.jpeg,2020/10/30,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 646, 'ytl': 998, 'xbr': 1945, 'ybr': 1618}]"
0,V006_77_1_09_05_03_12_2_0517e_20201030_23.jpeg,2020/10/30,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1280, 'ytl': 531, 'xbr': 2511, 'ybr': 2434}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_19.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 2252, 'ytl': 495, 'xbr': 3342, 'ybr': 1268}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_23.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 543, 'ytl': 1261, 'xbr': 1363, 'ybr': 2013}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_24.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 405, 'ytl': 609, 'xbr': 2331, 'ybr': 2153}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_30.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 889, 'ytl': 0, 'xbr': 3153, 'ybr': 3004}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_31.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 348, 'ytl': 429, 'xbr': 2091, 'ybr': 2092}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_41.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1211, 'ytl': 760, 'xbr': 3364, 'ybr': 1988}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_51.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 480, 'ytl': 1488, 'xbr': 2381, 'ybr': 2911}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_52.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 2055, 'ytl': 776, 'xbr': 2605, 'ybr': 1323}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_55.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 631, 'ytl': 430, 'xbr': 3274, 'ybr': 2358}]"
0,V006_77_1_09_05_03_12_2_0517e_20201102_62.jpeg,2020/11/02,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 194, 'ytl': 271, 'xbr': 3698, 'ybr': 2543}]"
0,V006_77_1_09_05_03_12_2_0517e_20201103_8.jpeg,2020/11/03,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 202, 'ytl': 874, 'xbr': 2336, 'ybr': 2367}]"
0,V006_77_1_09_05_03_12_2_0517e_20201103_14.jpeg,2020/11/03,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 318, 'ytl': 376, 'xbr': 1773, 'ybr': 2650}]"
0,V006_77_1_09_05_03_12_2_0517e_20201103_15.jpeg,2020/11/03,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 433, 'ytl': 511, 'xbr': 1454, 'ybr': 2169}]"
0,V006_77_1_09_05_03_12_2_0517e_20201103_20.jpeg,2020/11/03,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1050, 'ytl': 850, 'xbr': 2772, 'ybr': 2283}]"
0,V006_77_1_09_05_03_12_2_0517e_20201103_26.jpeg,2020/11/03,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 949, 'ytl': 515, 'xbr': 2841, 'ybr': 2187}]"
0,V006_77_1_09_05_03_12_2_0517e_20201103_29.jpeg,2020/11/03,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 2743, 'ytl': 1510, 'xbr': 3816, 'ybr': 2844}]"
0,V006_77_1_09_05_03_12_2_0517e_20201103_30.jpeg,2020/11/03,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 498, 'ytl': 61, 'xbr': 3301, 'ybr': 2684}]"
0,V006_77_1_09_05_03_12_2_0517e_20201106_5.jpeg,2020/11/06,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 795, 'ytl': 834, 'xbr': 2751, 'ybr': 2764}]"
0,V006_77_1_09_05_03_12_2_0517e_20201106_30.jpeg,2020/11/06,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1910, 'ytl': 442, 'xbr': 3716, 'ybr': 2024}]"
0,V006_77_1_09_05_03_12_2_0517e_20201106_31.jpeg,2020/11/06,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1704, 'ytl': 466, 'xbr': 3676, 'ybr': 2798}]"
0,V006_77_1_09_05_03_12_2_0517e_20201110_1.jpeg,2020/11/10,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1010, 'ytl': 539, 'xbr': 1740, 'ybr': 1285}]"
0,V006_77_1_09_05_03_12_2_0517e_20201110_2.jpeg,2020/11/10,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 2731, 'ytl': 1694, 'xbr': 3290, 'ybr': 2474}]"
0,V006_77_1_09_05_03_12_2_0517e_20201110_20.jpeg,2020/11/10,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 637, 'ytl': 4, 'xbr': 3799, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0517e_20201110_26.jpeg,2020/11/10,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1642, 'ytl': 0, 'xbr': 3435, 'ybr': 2576}]"
0,V006_77_1_09_05_03_12_2_0517e_20201110_28.jpeg,2020/11/10,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 170, 'ytl': 5, 'xbr': 4032, 'ybr': 2880}]"
0,V006_77_1_09_05_03_12_2_0517e_20201110_29.jpeg,2020/11/10,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 406, 'ytl': 1367, 'xbr': 1437, 'ybr': 2246}]"
0,V006_77_1_09_05_03_12_2_0517e_20201112_7.jpeg,2020/11/12,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1565, 'ytl': 1028, 'xbr': 4032, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0517e_20201112_27.jpeg,2020/11/12,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 1655, 'ytl': 1518, 'xbr': 4032, 'ybr': 3024}]"
0,V006_77_1_09_05_03_12_2_0517e_20201113_6.jpeg,2020/11/13,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 0, 'ytl': 519, 'xbr': 2306, 'ybr': 1848}]"
0,V006_77_1_09_05_03_12_2_0517e_20201116_15.jpeg,2020/11/16,,3024,4032,77,1,18,9,5,3,12,2,"[{'xtl': 807, 'ytl': 846, 'xbr': 3437, 'ybr': 1739}]"
