,image,date,worker,height,width,task,type,region,disease,crop,area,grow,risk,points
0,V006_77_0_00_05_03_11_0_c28_20201119_0201_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1334, 'ytl': 1151, 'xbr': 2427, 'ybr': 2264}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0202_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1042, 'ytl': 532, 'xbr': 1829, 'ybr': 1218}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0203_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1318, 'ytl': 1228, 'xbr': 2305, 'ybr': 2088}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0204_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 455, 'ytl': 335, 'xbr': 1416, 'ybr': 1378}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0205_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1255, 'ytl': 891, 'xbr': 2428, 'ybr': 2348}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0206_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1490, 'ytl': 1070, 'xbr': 2404, 'ybr': 2328}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0207_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 670, 'ytl': 609, 'xbr': 2163, 'ybr': 2348}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0208_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1278, 'ytl': 856, 'xbr': 2601, 'ybr': 2379}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0209_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1389, 'ytl': 348, 'xbr': 2555, 'ybr': 2280}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0210_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1173, 'ytl': 809, 'xbr': 2560, 'ybr': 1951}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0211_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1506, 'ytl': 860, 'xbr': 2550, 'ybr': 2156}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0212_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1448, 'ytl': 1174, 'xbr': 3403, 'ybr': 2381}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0213_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1649, 'ytl': 536, 'xbr': 2886, 'ybr': 2408}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0214_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1725, 'ytl': 1211, 'xbr': 2863, 'ybr': 2457}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0215_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1322, 'ytl': 1052, 'xbr': 2622, 'ybr': 2058}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0216_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1643, 'ytl': 1032, 'xbr': 2921, 'ybr': 2094}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0217_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1539, 'ytl': 1028, 'xbr': 2467, 'ybr': 2275}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0218_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 411, 'ytl': 829, 'xbr': 1501, 'ybr': 2110}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0219_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1408, 'ytl': 844, 'xbr': 2760, 'ybr': 2004}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0220_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1358, 'ytl': 1207, 'xbr': 2285, 'ybr': 2398}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0221_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1287, 'ytl': 1232, 'xbr': 2606, 'ybr': 2229}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0222_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1816, 'ytl': 1245, 'xbr': 2831, 'ybr': 2339}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0223_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1829, 'ytl': 731, 'xbr': 3043, 'ybr': 2259}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0224_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1507, 'ytl': 903, 'xbr': 2550, 'ybr': 2278}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0225_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 865, 'ytl': 1178, 'xbr': 2531, 'ybr': 2445}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0226_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 928, 'ytl': 1076, 'xbr': 2117, 'ybr': 2510}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0227_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1407, 'ytl': 841, 'xbr': 2452, 'ybr': 2271}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0228_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1116, 'ytl': 1036, 'xbr': 2589, 'ybr': 2222}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0229_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1108, 'ytl': 737, 'xbr': 2598, 'ybr': 1818}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0230_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1011, 'ytl': 994, 'xbr': 2385, 'ybr': 2057}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0231_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1642, 'ytl': 935, 'xbr': 2716, 'ybr': 2326}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0232_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1292, 'ytl': 1041, 'xbr': 2671, 'ybr': 2120}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0233_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1295, 'ytl': 1092, 'xbr': 2811, 'ybr': 2865}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0234_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1020, 'ytl': 1176, 'xbr': 2962, 'ybr': 2292}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0235_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1479, 'ytl': 985, 'xbr': 2407, 'ybr': 2336}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0236_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1669, 'ytl': 759, 'xbr': 2649, 'ybr': 2452}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0237_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1087, 'ytl': 652, 'xbr': 2294, 'ybr': 1968}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0238_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1288, 'ytl': 748, 'xbr': 2303, 'ybr': 2228}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0239_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1709, 'ytl': 691, 'xbr': 2833, 'ybr': 2371}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0240_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1256, 'ytl': 1104, 'xbr': 2562, 'ybr': 2406}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0241_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1182, 'ytl': 938, 'xbr': 3009, 'ybr': 2197}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0242_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1195, 'ytl': 1212, 'xbr': 2849, 'ybr': 2316}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0243_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1456, 'ytl': 1004, 'xbr': 2529, 'ybr': 2171}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0244_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1511, 'ytl': 102, 'xbr': 2548, 'ybr': 1677}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0245_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1479, 'ytl': 167, 'xbr': 2653, 'ybr': 2165}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0246_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1291, 'ytl': 996, 'xbr': 2816, 'ybr': 2147}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0247_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1555, 'ytl': 945, 'xbr': 2742, 'ybr': 2432}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0248_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1378, 'ytl': 1038, 'xbr': 2984, 'ybr': 2487}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0249_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 798, 'ytl': 840, 'xbr': 3012, 'ybr': 2344}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0250_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1178, 'ytl': 919, 'xbr': 2570, 'ybr': 2429}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0251_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1324, 'ytl': 1123, 'xbr': 2750, 'ybr': 2192}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0252_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1289, 'ytl': 992, 'xbr': 3029, 'ybr': 2045}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0253_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 805, 'ytl': 1082, 'xbr': 2226, 'ybr': 2095}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0254_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1697, 'ytl': 1157, 'xbr': 3081, 'ybr': 2192}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0255_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1298, 'ytl': 1124, 'xbr': 3156, 'ybr': 2422}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0256_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1485, 'ytl': 1265, 'xbr': 3099, 'ybr': 2298}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0257_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1095, 'ytl': 552, 'xbr': 2640, 'ybr': 1958}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0258_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 712, 'ytl': 637, 'xbr': 1712, 'ybr': 1665}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0259_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1422, 'ytl': 1080, 'xbr': 2708, 'ybr': 2245}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0260_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1564, 'ytl': 1082, 'xbr': 3194, 'ybr': 2218}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0261_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1043, 'ytl': 930, 'xbr': 2581, 'ybr': 2065}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0262_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1147, 'ytl': 1052, 'xbr': 2581, 'ybr': 2718}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0263_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1663, 'ytl': 1052, 'xbr': 2979, 'ybr': 2801}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0264_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 956, 'ytl': 990, 'xbr': 2941, 'ybr': 2336}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0265_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1429, 'ytl': 766, 'xbr': 2876, 'ybr': 2672}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0266_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1300, 'ytl': 1138, 'xbr': 3050, 'ybr': 2435}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0267_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1588, 'ytl': 911, 'xbr': 2784, 'ybr': 2408}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0268_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1555, 'ytl': 538, 'xbr': 2815, 'ybr': 2064}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0269_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 719, 'ytl': 1141, 'xbr': 1880, 'ybr': 2256}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0270_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1345, 'ytl': 1128, 'xbr': 2946, 'ybr': 2675}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0271_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1677, 'ytl': 664, 'xbr': 3043, 'ybr': 2494}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0272_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1511, 'ytl': 995, 'xbr': 3843, 'ybr': 2228}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0273_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1368, 'ytl': 831, 'xbr': 2900, 'ybr': 2382}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0274_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1598, 'ytl': 830, 'xbr': 3003, 'ybr': 2231}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0275_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1504, 'ytl': 864, 'xbr': 3188, 'ybr': 3008}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0276_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1159, 'ytl': 1065, 'xbr': 2947, 'ybr': 2624}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0277_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 2019, 'ytl': 971, 'xbr': 3027, 'ybr': 2758}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0278_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 971, 'ytl': 1160, 'xbr': 2286, 'ybr': 2081}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0279_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1471, 'ytl': 899, 'xbr': 2726, 'ybr': 2176}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0280_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1556, 'ytl': 958, 'xbr': 2681, 'ybr': 2732}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0281_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1435, 'ytl': 725, 'xbr': 2915, 'ybr': 1972}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0282_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1432, 'ytl': 891, 'xbr': 3136, 'ybr': 2010}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0283_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1315, 'ytl': 1079, 'xbr': 2711, 'ybr': 2551}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0284_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1775, 'ytl': 969, 'xbr': 2698, 'ybr': 2184}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0285_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1614, 'ytl': 908, 'xbr': 3044, 'ybr': 2513}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0286_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1261, 'ytl': 79, 'xbr': 2287, 'ybr': 1152}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0287_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1664, 'ytl': 764, 'xbr': 3019, 'ybr': 1990}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0288_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1643, 'ytl': 949, 'xbr': 3160, 'ybr': 2243}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0289_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1637, 'ytl': 549, 'xbr': 2639, 'ybr': 2109}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0290_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1526, 'ytl': 1098, 'xbr': 2663, 'ybr': 2162}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0291_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1880, 'ytl': 984, 'xbr': 3405, 'ybr': 2039}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0292_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1657, 'ytl': 956, 'xbr': 2867, 'ybr': 2721}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0293_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1165, 'ytl': 933, 'xbr': 2711, 'ybr': 2113}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0294_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1602, 'ytl': 990, 'xbr': 2948, 'ybr': 2490}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0295_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1751, 'ytl': 401, 'xbr': 2921, 'ybr': 2343}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0296_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1542, 'ytl': 1391, 'xbr': 3220, 'ybr': 2647}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0297_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1559, 'ytl': 634, 'xbr': 3001, 'ybr': 2089}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0298_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1459, 'ytl': 767, 'xbr': 2521, 'ybr': 2093}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0299_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1623, 'ytl': 1065, 'xbr': 2873, 'ybr': 2030}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0300_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1716, 'ytl': 605, 'xbr': 2750, 'ybr': 1978}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0301_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1423, 'ytl': 895, 'xbr': 2729, 'ybr': 2070}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0302_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1595, 'ytl': 988, 'xbr': 3214, 'ybr': 2227}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0303_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 2022, 'ytl': 1043, 'xbr': 3156, 'ybr': 2616}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0304_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1081, 'ytl': 1178, 'xbr': 2761, 'ybr': 2312}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0305_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1653, 'ytl': 1179, 'xbr': 2730, 'ybr': 2434}]"
0,V006_77_0_00_05_03_11_0_c28_20201119_0306_S01_1.JPG,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1642, 'ytl': 855, 'xbr': 2638, 'ybr': 2246}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0000_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1559, 'ytl': 691, 'xbr': 3009, 'ybr': 2453}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0001_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 893, 'ytl': 871, 'xbr': 2700, 'ybr': 2065}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0002_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1169, 'ytl': 925, 'xbr': 2896, 'ybr': 2158}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0003_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 942, 'ytl': 117, 'xbr': 2582, 'ybr': 2465}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0004_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1265, 'ytl': 458, 'xbr': 2929, 'ybr': 2600}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0005_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1296, 'ytl': 384, 'xbr': 3529, 'ybr': 1905}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0006_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1442, 'ytl': 898, 'xbr': 3142, 'ybr': 2458}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0007_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 969, 'ytl': 77, 'xbr': 2371, 'ybr': 2017}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0008_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1432, 'ytl': 779, 'xbr': 2831, 'ybr': 2048}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0009_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1354, 'ytl': 634, 'xbr': 2681, 'ybr': 2528}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0010_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1917, 'ytl': 612, 'xbr': 3218, 'ybr': 2699}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0011_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 698, 'ytl': 738, 'xbr': 2587, 'ybr': 2138}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0012_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1522, 'ytl': 985, 'xbr': 2895, 'ybr': 2490}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0013_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1356, 'ytl': 779, 'xbr': 2613, 'ybr': 3024}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0014_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1562, 'ytl': 1117, 'xbr': 3450, 'ybr': 2467}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0015_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1318, 'ytl': 885, 'xbr': 2728, 'ybr': 2801}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0016_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1871, 'ytl': 1330, 'xbr': 3419, 'ybr': 2633}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0017_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 1361, 'ytl': 876, 'xbr': 2842, 'ybr': 2547}]"
0,V006_77_0_00_05_03_11_0_c29_20201119_0018_S01_1.jpg,2020/11/19,,3024,4032,77,0,,0,5,3,11,0,"[{'xtl': 2096, 'ytl': 1369, 'xbr': 3540, 'ybr': 2411}]"
