image,disease,area,grow,points,original,disease-grow
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_b05_20201204_0553_S01_1.jpg,0,3,12,"[{'xtl': 544, 'ytl': 1053, 'xbr': 2838, 'ybr': 3003}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_b05_20201204_0579_S01_1.jpg,0,3,12,"[{'xtl': 367, 'ytl': 812, 'xbr': 2453, 'ybr': 3057}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_b05_20201204_0582_S01_1.jpg,0,3,12,"[{'xtl': 640, 'ytl': 1035, 'xbr': 2697, 'ybr': 3128}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_b05_20201204_0586_S01_1.jpg,0,3,12,"[{'xtl': 1185, 'ytl': 674, 'xbr': 2759, 'ybr': 2245}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0001_S01_1.JPG,0,3,12,"[{'xtl': 446, 'ytl': 111, 'xbr': 2792, 'ybr': 3920}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0005_S01_1.JPG,0,3,12,"[{'xtl': 684, 'ytl': 500, 'xbr': 2734, 'ybr': 4029}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0009_S01_1.JPG,0,3,12,"[{'xtl': 803, 'ytl': 972, 'xbr': 2488, 'ybr': 3506}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0015_S01_1.JPG,0,3,12,"[{'xtl': 396, 'ytl': 394, 'xbr': 2662, 'ybr': 4011}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0020_S01_1.JPG,0,3,12,"[{'xtl': 361, 'ytl': 361, 'xbr': 2810, 'ybr': 3874}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0025_S01_1.JPG,0,3,12,"[{'xtl': 564, 'ytl': 513, 'xbr': 2557, 'ybr': 4032}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0043_S01_1.JPG,0,3,12,"[{'xtl': 301, 'ytl': 549, 'xbr': 2670, 'ybr': 4032}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0067_S01_1.JPG,0,3,12,"[{'xtl': 337, 'ytl': 401, 'xbr': 2923, 'ybr': 4032}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0086_S01_1.JPG,0,3,12,"[{'xtl': 327, 'ytl': 604, 'xbr': 2476, 'ybr': 3985}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0104_S01_1.JPG,0,3,12,"[{'xtl': 394, 'ytl': 480, 'xbr': 2473, 'ybr': 3815}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0109_S01_1.JPG,0,3,12,"[{'xtl': 732, 'ytl': 817, 'xbr': 2779, 'ybr': 3271}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0111_S01_1.JPG,0,3,12,"[{'xtl': 475, 'ytl': 90, 'xbr': 2560, 'ybr': 3603}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0112_S01_1.JPG,0,3,12,"[{'xtl': 777, 'ytl': 460, 'xbr': 2379, 'ybr': 3238}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0114_S01_1.JPG,0,3,12,"[{'xtl': 637, 'ytl': 960, 'xbr': 2119, 'ybr': 3609}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0116_S01_1.JPG,0,3,12,"[{'xtl': 367, 'ytl': 842, 'xbr': 2473, 'ybr': 4032}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0122_S01_1.JPG,0,3,12,"[{'xtl': 307, 'ytl': 464, 'xbr': 2722, 'ybr': 3949}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0134_S01_1.JPG,0,3,12,"[{'xtl': 517, 'ytl': 537, 'xbr': 2765, 'ybr': 3821}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0137_S01_1.JPG,0,3,12,"[{'xtl': 370, 'ytl': 624, 'xbr': 2513, 'ybr': 3841}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0139_S01_1.JPG,0,3,12,"[{'xtl': 593, 'ytl': 637, 'xbr': 2681, 'ybr': 3757}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0146_S01_1.JPG,0,3,12,"[{'xtl': 50, 'ytl': 628, 'xbr': 2348, 'ybr': 3802}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c07_20201218_0150_S01_1.JPG,0,3,12,"[{'xtl': 183, 'ytl': 608, 'xbr': 2575, 'ybr': 4032}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0006_S01_1.jpg,0,3,12,"[{'xtl': 1037, 'ytl': 234, 'xbr': 3257, 'ybr': 2077}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0014_S01_1.jpg,0,3,12,"[{'xtl': 303, 'ytl': 905, 'xbr': 1925, 'ybr': 3163}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0081_S01_1.jpg,0,3,12,"[{'xtl': 785, 'ytl': 215, 'xbr': 3286, 'ybr': 2191}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0082_S01_1.jpg,0,3,12,"[{'xtl': 242, 'ytl': 110, 'xbr': 3218, 'ybr': 2215}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0088_S01_1.jpg,0,3,12,"[{'xtl': 173, 'ytl': 503, 'xbr': 2199, 'ybr': 3478}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0090_S01_1.jpg,0,3,12,"[{'xtl': 431, 'ytl': 99, 'xbr': 3096, 'ybr': 2033}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0100_S01_1.jpg,0,3,12,"[{'xtl': 135, 'ytl': 462, 'xbr': 2086, 'ybr': 3665}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0104_S01_1.jpg,0,3,12,"[{'xtl': 766, 'ytl': 78, 'xbr': 3717, 'ybr': 2169}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0107_S01_1.jpg,0,3,12,"[{'xtl': 257, 'ytl': 732, 'xbr': 1750, 'ybr': 3259}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0112_S01_1.jpg,0,3,12,"[{'xtl': 403, 'ytl': 92, 'xbr': 3647, 'ybr': 2240}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0149_S01_1.jpg,0,3,12,"[{'xtl': 417, 'ytl': 914, 'xbr': 2305, 'ybr': 3675}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0174_S01_1.jpg,0,3,12,"[{'xtl': 215, 'ytl': 1041, 'xbr': 2050, 'ybr': 3311}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c08_20201218_0177_S01_1.jpg,0,3,12,"[{'xtl': 326, 'ytl': 355, 'xbr': 2096, 'ybr': 3215}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0033_S01_1.jpg,0,3,12,"[{'xtl': 364, 'ytl': 674, 'xbr': 2324, 'ybr': 3422}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0070_S01_1.jpg,0,3,12,"[{'xtl': 496, 'ytl': 480, 'xbr': 3742, 'ybr': 2917}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0074_S01_1.jpg,0,3,12,"[{'xtl': 324, 'ytl': 776, 'xbr': 2551, 'ybr': 3572}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0089_S01_1.jpg,0,3,12,"[{'xtl': 645, 'ytl': 515, 'xbr': 2554, 'ybr': 3691}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0100_S01_1.jpg,0,3,12,"[{'xtl': 274, 'ytl': 446, 'xbr': 2145, 'ybr': 3566}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0110_S01_1.jpg,0,3,12,"[{'xtl': 506, 'ytl': 830, 'xbr': 2770, 'ybr': 3832}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0112_S01_1.jpg,0,3,12,"[{'xtl': 797, 'ytl': 214, 'xbr': 2201, 'ybr': 2866}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0114_S01_1.jpg,0,3,12,"[{'xtl': 224, 'ytl': 304, 'xbr': 2588, 'ybr': 3295}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0120_S01_1.jpg,0,3,12,"[{'xtl': 330, 'ytl': 862, 'xbr': 2295, 'ybr': 3646}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0125_S01_1.jpg,0,3,12,"[{'xtl': 252, 'ytl': 1064, 'xbr': 2691, 'ybr': 2941}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0132_S01_1.jpg,0,3,12,"[{'xtl': 186, 'ytl': 535, 'xbr': 2436, 'ybr': 4032}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0141_S01_1.jpg,0,3,12,"[{'xtl': 670, 'ytl': 664, 'xbr': 2557, 'ybr': 3584}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0143_S01_1.jpg,0,3,12,"[{'xtl': 372, 'ytl': 825, 'xbr': 2567, 'ybr': 4032}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0155_S01_1.jpg,0,3,12,"[{'xtl': 159, 'ytl': 68, 'xbr': 2921, 'ybr': 3966}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0159_S01_1.jpg,0,3,12,"[{'xtl': 219, 'ytl': 1264, 'xbr': 2781, 'ybr': 2960}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0163_S01_1.jpg,0,3,12,"[{'xtl': 1445, 'ytl': 448, 'xbr': 2963, 'ybr': 3024}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c11_20201218_0168_S01_1.jpg,0,3,12,"[{'xtl': 443, 'ytl': 567, 'xbr': 3772, 'ybr': 2608}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0000_S01_1.jpg,0,3,12,"[{'xtl': 87, 'ytl': 210, 'xbr': 605, 'ybr': 824}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0020_S01_1.jpg,0,3,12,"[{'xtl': 252, 'ytl': 496, 'xbr': 618, 'ybr': 874}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0026_S01_1.jpg,0,3,12,"[{'xtl': 108, 'ytl': 133, 'xbr': 581, 'ybr': 646}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0031_S01_1.jpg,0,3,12,"[{'xtl': 121, 'ytl': 166, 'xbr': 603, 'ybr': 597}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0032_S01_1.jpg,0,3,12,"[{'xtl': 53, 'ytl': 264, 'xbr': 533, 'ybr': 863}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0034_S01_1.jpg,0,3,12,"[{'xtl': 42, 'ytl': 224, 'xbr': 615, 'ybr': 789}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0035_S01_1.jpg,0,3,12,"[{'xtl': 75, 'ytl': 207, 'xbr': 672, 'ybr': 846}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0044_S01_1.jpg,0,3,12,"[{'xtl': 158, 'ytl': 337, 'xbr': 640, 'ybr': 852}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0048_S01_1.jpg,0,3,12,"[{'xtl': 138, 'ytl': 56, 'xbr': 680, 'ybr': 631}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201109_0053_S01_1.jpg,0,3,12,"[{'xtl': 143, 'ytl': 380, 'xbr': 533, 'ybr': 746}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201110_0002_S01_1.jpg,0,3,12,"[{'xtl': 183, 'ytl': 74, 'xbr': 742, 'ybr': 450}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201110_0004_S01_1.jpg,0,3,12,"[{'xtl': 91, 'ytl': 109, 'xbr': 518, 'ybr': 770}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201110_0018_S01_1.jpg,0,3,12,"[{'xtl': 0, 'ytl': 44, 'xbr': 556, 'ybr': 715}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201110_0020_S01_1.jpg,0,3,12,"[{'xtl': 21, 'ytl': 141, 'xbr': 496, 'ybr': 792}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201110_0021_S01_1.jpg,0,3,12,"[{'xtl': 104, 'ytl': 148, 'xbr': 607, 'ybr': 755}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201110_0023_S01_1.jpg,0,3,12,"[{'xtl': 33, 'ytl': 221, 'xbr': 490, 'ybr': 797}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201110_0029_S01_1.jpg,0,3,12,"[{'xtl': 78, 'ytl': 103, 'xbr': 516, 'ybr': 741}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201110_0035_S01_1.jpg,0,3,12,"[{'xtl': 376, 'ytl': 21, 'xbr': 844, 'ybr': 410}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201110_0040_S01_1.jpg,0,3,12,"[{'xtl': 99, 'ytl': 188, 'xbr': 485, 'ybr': 772}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0001_S01_1.jpg,0,3,12,"[{'xtl': 58, 'ytl': 191, 'xbr': 541, 'ybr': 848}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0002_S01_1.jpg,0,3,12,"[{'xtl': 335, 'ytl': 182, 'xbr': 881, 'ybr': 644}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0003_S01_1.jpg,0,3,12,"[{'xtl': 239, 'ytl': 130, 'xbr': 866, 'ybr': 676}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0005_S01_1.jpg,0,3,12,"[{'xtl': 53, 'ytl': 234, 'xbr': 578, 'ybr': 905}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0011_S01_1.jpg,0,3,12,"[{'xtl': 133, 'ytl': 121, 'xbr': 923, 'ybr': 657}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0012_S01_1.jpg,0,3,12,"[{'xtl': 155, 'ytl': 118, 'xbr': 628, 'ybr': 798}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0020_S01_1.jpg,0,3,12,"[{'xtl': 122, 'ytl': 220, 'xbr': 719, 'ybr': 589}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0026_S01_1.jpg,0,3,12,"[{'xtl': 75, 'ytl': 199, 'xbr': 511, 'ybr': 855}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0078_S01_1.jpg,0,3,12,"[{'xtl': 95, 'ytl': 172, 'xbr': 473, 'ybr': 614}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0091_S01_1.jpg,0,3,12,"[{'xtl': 11, 'ytl': 87, 'xbr': 619, 'ybr': 689}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0097_S01_1.jpg,0,3,12,"[{'xtl': 250, 'ytl': 81, 'xbr': 623, 'ybr': 513}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0101_S01_1.jpg,0,3,12,"[{'xtl': 329, 'ytl': 169, 'xbr': 680, 'ybr': 534}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201112_0102_S01_1.jpg,0,3,12,"[{'xtl': 55, 'ytl': 408, 'xbr': 495, 'ybr': 844}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201116_0036_S01_1.jpg,0,3,12,"[{'xtl': 94, 'ytl': 253, 'xbr': 499, 'ybr': 769}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201118_0000_S01_1.jpg,0,3,12,"[{'xtl': 18, 'ytl': 141, 'xbr': 628, 'ybr': 887}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201118_0006_S01_1.jpg,0,3,12,"[{'xtl': 91, 'ytl': 57, 'xbr': 600, 'ybr': 780}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201118_0011_S01_1.jpg,0,3,12,"[{'xtl': 139, 'ytl': 202, 'xbr': 619, 'ybr': 880}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201118_0012_S01_1.jpg,0,3,12,"[{'xtl': 31, 'ytl': 135, 'xbr': 500, 'ybr': 853}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201118_0020_S01_1.jpg,0,3,12,"[{'xtl': 16, 'ytl': 143, 'xbr': 707, 'ybr': 958}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201118_0028_S01_1.jpg,0,3,12,"[{'xtl': 30, 'ytl': 185, 'xbr': 661, 'ybr': 833}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201120_0007_S01_1.jpg,0,3,12,"[{'xtl': 115, 'ytl': 173, 'xbr': 552, 'ybr': 821}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201127_0005_S01_1.jpg,0,3,12,"[{'xtl': 1015, 'ytl': 1065, 'xbr': 2882, 'ybr': 3276}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201127_0026_S01_1.jpg,0,3,12,"[{'xtl': 130, 'ytl': 963, 'xbr': 1441, 'ybr': 2902}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201208_0002_S01_1.JPG,0,3,12,"[{'xtl': 433, 'ytl': 914, 'xbr': 2520, 'ybr': 3567}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201208_0009_S01_1.JPG,0,3,12,"[{'xtl': 167, 'ytl': 445, 'xbr': 2805, 'ybr': 3860}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201208_0019_S01_1.JPG,0,3,12,"[{'xtl': 81, 'ytl': 383, 'xbr': 2673, 'ybr': 4032}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201208_0055_S01_1.JPG,0,3,12,"[{'xtl': 119, 'ytl': 600, 'xbr': 2972, 'ybr': 3992}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201208_0058_S01_1.JPG,0,3,12,"[{'xtl': 126, 'ytl': 983, 'xbr': 2694, 'ybr': 3825}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201211_0014_S01_1.jpg,0,3,12,"[{'xtl': 90, 'ytl': 809, 'xbr': 1628, 'ybr': 3182}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201211_0016_S01_1.jpg,0,3,12,"[{'xtl': 122, 'ytl': 1372, 'xbr': 1570, 'ybr': 3044}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201211_0018_S01_1.jpg,0,3,12,"[{'xtl': 88, 'ytl': 1218, 'xbr': 1697, 'ybr': 3227}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201211_0030_S01_1.jpg,0,3,12,"[{'xtl': 97, 'ytl': 1027, 'xbr': 1626, 'ybr': 3020}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201211_0048_S01_1.jpg,0,3,12,"[{'xtl': 63, 'ytl': 630, 'xbr': 1753, 'ybr': 2685}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201211_0054_S01_1.jpg,0,3,12,"[{'xtl': 455, 'ytl': 1471, 'xbr': 1779, 'ybr': 2950}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0004_S01_1.jpg,0,3,12,"[{'xtl': 110, 'ytl': 1020, 'xbr': 1625, 'ybr': 3045}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0009_S01_1.jpg,0,3,12,"[{'xtl': 359, 'ytl': 1087, 'xbr': 1361, 'ybr': 2721}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0026_S01_1.jpg,0,3,12,"[{'xtl': 81, 'ytl': 769, 'xbr': 1782, 'ybr': 2966}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0027_S01_1.jpg,0,3,12,"[{'xtl': 124, 'ytl': 1001, 'xbr': 1434, 'ybr': 2995}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0050_S01_1.jpg,0,3,12,"[{'xtl': 258, 'ytl': 934, 'xbr': 1615, 'ybr': 2874}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0067_S01_1.jpg,0,3,12,"[{'xtl': 68, 'ytl': 638, 'xbr': 1708, 'ybr': 2501}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0069_S01_1.jpg,0,3,12,"[{'xtl': 119, 'ytl': 663, 'xbr': 1715, 'ybr': 2594}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0081_S01_1.jpg,0,3,12,"[{'xtl': 80, 'ytl': 496, 'xbr': 1816, 'ybr': 2603}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0084_S01_1.jpg,0,3,12,"[{'xtl': 103, 'ytl': 538, 'xbr': 1728, 'ybr': 2652}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0088_S01_1.jpg,0,3,12,"[{'xtl': 24, 'ytl': 634, 'xbr': 1746, 'ybr': 2574}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c14_20201216_0093_S01_1.jpg,0,3,12,"[{'xtl': 168, 'ytl': 891, 'xbr': 1551, 'ybr': 2551}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201109_0006_S01_1.jpg,0,3,12,"[{'xtl': 4, 'ytl': 61, 'xbr': 716, 'ybr': 807}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201109_0011_S01_1.jpg,0,3,12,"[{'xtl': 0, 'ytl': 137, 'xbr': 706, 'ybr': 848}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201109_0012_S01_1.jpg,0,3,12,"[{'xtl': 0, 'ytl': 132, 'xbr': 668, 'ybr': 813}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201109_0018_S01_1.jpg,0,3,12,"[{'xtl': 103, 'ytl': 141, 'xbr': 709, 'ybr': 804}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201110_0000_S01_1.jpg,0,3,12,"[{'xtl': 125, 'ytl': 206, 'xbr': 600, 'ybr': 833}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201110_0003_S01_1.jpg,0,3,12,"[{'xtl': 61, 'ytl': 137, 'xbr': 645, 'ybr': 933}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201110_0016_S01_1.jpg,0,3,12,"[{'xtl': 0, 'ytl': 95, 'xbr': 660, 'ybr': 910}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201110_0017_S01_1.jpg,0,3,12,"[{'xtl': 89, 'ytl': 191, 'xbr': 680, 'ybr': 906}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201110_0019_S01_1.jpg,0,3,12,"[{'xtl': 66, 'ytl': 134, 'xbr': 619, 'ybr': 813}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201110_0021_S01_1.jpg,0,3,12,"[{'xtl': 0, 'ytl': 18, 'xbr': 720, 'ybr': 955}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201112_0000_S01_1.jpg,0,3,12,"[{'xtl': 37, 'ytl': 263, 'xbr': 501, 'ybr': 935}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201112_0054_S01_1.jpg,0,3,12,"[{'xtl': 120, 'ytl': 225, 'xbr': 618, 'ybr': 760}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201112_0058_S01_1.jpg,0,3,12,"[{'xtl': 355, 'ytl': 61, 'xbr': 876, 'ybr': 598}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201112_0059_S01_1.jpg,0,3,12,"[{'xtl': 0, 'ytl': 160, 'xbr': 691, 'ybr': 832}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201116_0021_S01_1.jpg,0,3,12,"[{'xtl': 81, 'ytl': 77, 'xbr': 959, 'ybr': 681}]",,0-12
/home/lab38/images/상추_정상/V006_77_0_00_05_03_12_0_c15_20201118_0001_S01_1.jpg,0,3,12,"[{'xtl': 1161, 'ytl': 334, 'xbr': 3931, 'ybr': 2879}]",,0-12
